"course","course_status","chapter","lesson","lesson_type","lesson_status","system_exercise_count","system_exercises","pdf_count","pdf_files","context_present","context_characters","content_pages","other_files","has_any_content","lesson_id"
"הכנה לז' גיבוי","טיוטה","גאומטריה - הכנה","גיאומטריה - מצולעים","לימוד","טיוטה","10","זיהוי מצולעים ותכונותיהם הבסיסיות — תרגיל 1; ספירת צלעות וקודקודים — תרגיל 2; היקף של מצולע — תרגיל 3; סוגי מצולעים לפי מספר צלעות — תרגיל 4; מצולעים משוכללים — תרגיל 5; חישוב היקף עם יחידות שונות — תרגיל 6; אלכסונים במצולעים — תרגיל 7; סיכום זוויות פנימיות — תרגיל 8; שילוב מושגים — תרגיל 9; אתגר המצולעים הגדול! — תרגיל 10","0","","no","0","","","yes","6a7454a2fc7d19d634c258dc"
"כיתה ט - מתקדם","מפורסם","גיאומטריה","ט | שיעור 21 - מקבילית","תרגול","מפורסם","44","תרגיל 1; תרגיל 2; תרגיל 3; תרגיל 4; תרגיל 5; תרגיל 6; תרגיל 7; תרגיל 8; תרגיל 9; תרגיל 10; תרגיל 11; תרגיל 12; תרגיל 13; תרגיל 14; תרגיל 15; תרגיל 16; תרגיל 17; תרגיל 18; תרגיל 19; תרגיל 20; תרגיל 21; תרגיל 22; תרגיל 23; תרגיל 24; תרגיל 25; תרגיל 26; תרגיל 27; תרגיל 28; תרגיל 29; תרגיל 30; תרגיל 31; תרגיל 32; תרגיל 33; תרגיל 34; תרגיל 35; תרגיל 36; תרגיל 37; תרגיל 38; תרגיל 39; תרגיל 40; תרגיל 41; תרגיל 42; תרגיל 43; תרגיל 44","0","","no","0","","","yes","69eb1b86ecc3a900bbc7f315"
"הכנה לז' גיבוי","טיוטה","גאומטריה - הכנה","גיאומטריה - מעגל - שטח והיקף","לימוד","טיוטה","10","הכרת מושגים ונוסחאות בסיסיות של המעגל — תרגיל 1; יישום בסיסי של נוסחאות היקף ושטח — תרגיל 2; מציאת רדיוס/קוטר מהיקף או שטח — תרגיל 3; יחידות מידה וקשרים בין גדלים — תרגיל 4; זיהוי שגיאות ויישומים בהקשרים — תרגיל 5; חלקי מעגל - חצאי ורבעי מעגל — תרגיל 6; בעיות מילוליות וחישובים מורכבים — תרגיל 7; ניתוח נתונים בטבלאות — תרגיל 8; חישובים מורכבים ומושגים משולבים — תרגיל 9; אתגר המעגלים והשטחים! — תרגיל 10","0","","no","0","","","yes","6a7454a2fc7d19d634c258dd"
"הכנה לז' גיבוי","טיוטה","גאומטריה - הכנה","גיאומטריה - מנסרות","לימוד","טיוטה","10","הכרת הפירמידה ורכיביה — תרגיל 1; פירמידות מסוגים שונים (לפי צורת הבסיס) — תרגיל 2; פירמידה ישרה ופירמידה משוכללת — תרגיל 3; פריסה של פירמידה — תרגיל 4; ספירת פאות, מקצועות וקודקודים — תרגיל 5; שטח פנים של פירמידה — תרגיל 6; נפח של פירמידה (תפיסה וחישוב) — תרגיל 7; ניתוח נתונים בטבלאות — תרגיל 8; מיון והשוואה בין גופים במרחב — תרגיל 9; אתגר הפירמידות הגדול! — תרגיל 10","0","","no","0","","","yes","6a7454a2fc7d19d634c258de"
"כיתה יב - 5 יח""ל - 572","מפורסם","חקירה של פונקציה לוגרתמית","חקירה פונקציה ln","תרגול","מפורסם","0","","0","","no","0","","","no","69d0bb185667f09e0f13834d"
"הכנה לז' גיבוי","טיוטה","גאומטריה - הכנה","גיאומטריה - גליל","לימוד","טיוטה","10","הכרת הגליל ורכיביו — תרגיל 1; שטח בסיס הגליל — תרגיל 2; היקף הבסיס של הגליל — תרגיל 3; שטח המעטפת (השטח הצדדי) של גליל — תרגיל 4; שטח הפנים הכולל של גליל — תרגיל 5; נפח גליל — תרגיל 6; מציאת ממדים חסרים — תרגיל 7; בעיות מילוליות פשוטות — תרגיל 8; בעיות מורכבות יותר — תרגיל 9; שינויים פרופורציונליים והשוואות — תרגיל 10","0","","no","0","","","yes","6a7454a2fc7d19d634c258df"
"כיתה יב - 5 יח""ל - 572","מפורסם","חקירה של פונקציה לוגרתמית","חקירה פונקציה log","תרגול","מפורסם","0","","0","","no","0","","","no","69d0bb98a7181a721692e180"
"הכנה לז' גיבוי","טיוטה","גאומטריה - הכנה","מלבן - שטח והיקף","לימוד","טיוטה","10","היכרות עם מלבן והיקף בסיסי — תרגיל 1; חישוב היקף באמצעות נוסחה — תרגיל 2; מציאת צלע חסרה מהיקף — תרגיל 3; שטח מלבן בסיסי — תרגיל 4; מציאת צלע חסרה משטח — תרגיל 5; שילוב שטח והיקף, ושינויים — תרגיל 6; בעיות מילוליות משולבות — תרגיל 7; מלבן בתוך מלבן או מלבנים מורכבים — תרגיל 8; ביטויים אלגבריים להיקף ושטח — תרגיל 9; בעיות פתוחות ואתגרי חשיבה — תרגיל 10","0","","no","0","","","yes","6a7454a2fc7d19d634c258e0"
"הכנה לז' גיבוי","טיוטה","גאומטריה - הכנה","גיאומטריה - נקודה וקטע","לימוד","טיוטה","10","הכרת נקודות וקטעים — תרגיל 1; זיהוי ומדידת קטעים בסיסית — תרגיל 2; נקודת אמצע של קטע — תרגיל 3; תכונות קטעים ונקודות — תרגיל 4; קטעים חופפים ונקודת אמצע מתקדמת — תרגיל 5; חיבור וחיסור קטעים על ישר — תרגיל 6; יישום עקרונות — תרגיל 7; מיקום נקודות וחישובים בטבלה — תרגיל 8; יישומים ומושגים — תרגיל 9; אתגר מפת הדרכים והמדידות! — תרגיל 10","0","","no","0","","","yes","6a7454a2fc7d19d634c258e1"
"הכנה לז' גיבוי","טיוטה","גאומטריה - הכנה","גיאומטריה - תיבה וקובייה","לימוד","טיוטה","10","מרכיבי התיבה – פאות, מקצועות וקדקודים — תרגיל 1; תיבה מול קובייה – מה מיוחד בקובייה? — תרגיל 2; פתיחת תיבה וקובייה לדו-ממד — תרגיל 3; שטח מלבן – אבן הבסיס לשטח פנים — תרגיל 4; חישוב שטח פנים של תיבה – כל הפאות ביחד — תרגיל 5; חישוב שטח פנים של קובייה – מקרה מיוחד — תרגיל 6; מהו נפח? – הבנה באמצעות קוביות יחידה — תרגיל 7; חישוב נפח של תיבה – אורך כפול רוחב כפול גובה — תרגיל 8; חישוב נפח של קובייה – צלע בחזקת 3 — תרגיל 9; בעיות מורכבות – שטח פנים ונפח יחד — תרגיל 10","0","","no","0","","","yes","6a7454a2fc7d19d634c258e2"
"","","","מוטיבציה ולמידה ראשונית של הגדרת המצולע","לימוד","מפורסם","10","מוטיבציה ולמידה ראשונית של הגדרת המצולע — תרגיל 1; מיון ושמות המצולעים לפי מספר הצלעות — תרגיל 2; הקשר בין מספר הצלעות, הקדקודים והזוויות — תרגיל 3; מצולע קמור לעומת מצולע קעור — תרגיל 4; אלכסונים במצולע קמור — תרגיל 5; סכום הזוויות הפנימיות במצולע — תרגיל 6; מציאת זווית פנימית חסרה במצולע — תרגיל 7; מצולעים משוכללים (שוויון צלעות וזוויות) — תרגיל 8; היקף של מצולע (מצולע כללי לעומת משוכלל) — תרגיל 9; אתגר פרויקט פארק המצולעים של תנועת הנוער! — תרגיל 10","0","","no","0","","","yes","6a45540940c6a996ff1f82ca"
"","","","מוטיבציה ולמידה ראשונית של משפחת המרובעים","לימוד","מפורסם","10","מוטיבציה ולמידה ראשונית של משפחת המרובעים — תרגיל 1; הטרפז ותכונותיו (זוג אחד של צלעות מקבילות) — תרגיל 2; המקבילית ותכונותיה (שני זוגות של צלעות מקבילות) — תרגיל 3; המלבן ותכונותיו (מקבילית עם זוויות ישרות) — תרגיל 4; המעוין ותכונותיו (מקבילית עם צלעות שוות) — תרגיל 5; הריבוע - המלך של המרובעים — תרגיל 6; הדלתון ותכונותיו — תרגיל 7; יחסי הכלה וקשרים בין מרובעים (האם כל ריבוע הוא מלבן?) — תרגיל 8; חישובי היקפים מעורבים של מרובעים — תרגיל 9; אתגר פארק המרובעים המיוחדים של הוועד הכיתתי! — תרגיל 10","0","","no","0","","","yes","6a454d9ed62e65d984249b26"
"הכנה לז' גיבוי","טיוטה","גאומטריה - הכנה","מלבן - תכונות","לימוד","טיוטה","10","הכרת תכונת הצלעות הנגדיות במלבן — תרגיל 1; הכרת תכונת הזוויות הישרות במלבן — תרגיל 2; שילוב תכונות צלעות וזוויות — תרגיל 3; הכרת תכונת האלכסונים השווים — תרגיל 4; הכרת תכונת חציית האלכסונים — תרגיל 5; יישום משולב של תכונות האלכסונים — תרגיל 6; חישוב צלעות וזוויות באמצעות משוואות — תרגיל 7; חישוב אלכסונים באמצעות משוואות — תרגיל 8; יישום משולב של מספר תכונות — תרגיל 9; הוכחה ויישום מתקדם של תכונות המלבן — תרגיל 10","0","","no","0","","","yes","6a7454a2fc7d19d634c258e3"
"הכנה לז' גיבוי","טיוטה","גאומטריה - הכנה","משולש תכונות","לימוד","טיוטה","10","הכרת המשולש – צלעות, קודקודים וזוויות — תרגיל 1; סכום הזוויות במשולש – קסם ה-180 מעלות — תרגיל 2; מציאת זווית חסרה במשולש — תרגיל 3; סיווג משולשים לפי זוויות — תרגיל 4; סיווג משולשים לפי צלעות — תרגיל 5; משולש שווה שוקיים – זוויות בסיס שוות — תרגיל 6; משולש שווה צלעות – מיוחד מאוד! — תרגיל 7; הקשר בין צלעות לזוויות – מי גדול יותר? — תרגיל 8; אי שוויון המשולש – האם אפשר לבנות משולש? — תרגיל 9; שילוב תכונות משולש — תרגיל 10","0","","no","0","","","yes","6a7454a2fc7d19d634c258e4"
"הכנה לז' גיבוי","טיוטה","גאומטריה - הכנה","גיאומטריה - מקבילית - תכונות","לימוד","טיוטה","10","זיהוי מקבילית ותכונת צלעות נגדיות שוות — תרגיל 1; חישוב היקף מקבילית וצלעות חסרות — תרגיל 2; תכונת זוויות נגדיות במקבילית — תרגיל 3; תכונת זוויות סמוכות במקבילית — תרגיל 4; שילוב תכונות צלעות וזוויות — תרגיל 5; תכונת האלכסונים במקבילית — תרגיל 6; מציאת זוויות באלכסונים/משולשים — תרגיל 7; בעיית מילים עם מקבילית — תרגיל 8; מקבילית עם נעלמים אלגבריים — תרגיל 9; זיהוי וסיכום תכונות מקבילית — תרגיל 10","0","","no","0","","","yes","6a7454a2fc7d19d634c258e5"
"הכנה לז' גיבוי","טיוטה","גאומטריה - הכנה","גיאומטריה - מעגל - הגדרה ותכונות","לימוד","טיוטה","10","הכרת מרכז המעגל והרדיוס — תרגיל 1; הכרת הקוטר והקשר שלו לרדיוס — תרגיל 2; זיהוי רכיבי מעגל — תרגיל 3; הכרת המיתר — תרגיל 4; הכרת הקשת — תרגיל 5; הכרת הגיזרה — תרגיל 6; מעגל לעומת עיגול — תרגיל 7; זיהוי אלמנטים מורכבים במעגל — תרגיל 8; חישובי אורך וקשרים — תרגיל 9; הבנת תכונות המעגל לעומק — תרגיל 10","0","","no","0","","","yes","6a7454a2fc7d19d634c258e6"
"הכנה לז' גיבוי","טיוטה","גאומטריה - הכנה","גיאומטריה - משולש - שטח","לימוד","טיוטה","10","שטח משולש ישר זווית כמחצית שטח מלבן — תרגיל 1; הבסיס והגובה במשולש — תרגיל 2; משולש קהה זווית — תרגיל 3; חישוב שטח לסוגי משולשים שונים — תרגיל 4; מציאת בסיס או גובה נתון שטח — תרגיל 5; חישוב שטח משולש על רשת — תרגיל 6; חישוב שטח של צורות מורכבות — תרגיל 7; שטח משולש בחיי היומיום — תרגיל 8; השפעת שינוי ממדים על השטח — תרגיל 9; יישום מלא של חישוב שטח משולש — תרגיל 10","0","","no","0","","","yes","6a7454a2fc7d19d634c258e7"
"כיתה יב - 5 יח""ל - 572","מפורסם","אלגברה","גדילה ודעיכה 1","תרגול","מפורסם","0","","0","","no","0","","","no","69d0bbb9c284540c9a6e657c"
"הכנה לז' גיבוי","טיוטה","גאומטריה - הכנה","גיאומטריה - מקבילית - שטח והיקף","לימוד","טיוטה","8","זיהוי צלעות וחישוב היקף בסיסי — תרגיל 1; חישוב שטח בסיסי עם גובה — תרגיל 2; גובה מחוץ למקבילית והבחנה בין נתונים — תרגיל 3; היקף — תרגיל 4; שטח — תרגיל 5; גובה ובסיס והשפעתם על שטח — תרגיל 8; בעיות עם יחסים ואלגברה — תרגיל 9; בעיות מורכבות ורב-שלביות — תרגיל 10","0","","no","0","","","yes","6a7454a2fc7d19d634c258e8"
"","","","משוואות - מבוא","לימוד","מפורסם","10","מוטיבציה ולמידה ראשונית של מושג המשוואה והנעלם X — תרגיל 1; פתרון משוואות חיבור (X + a = b) — תרגיל 2; פתרון משוואות חיסור (X - a = b) — תרגיל 3; פתרון משוואות כפל (a * X = b) — תרגיל 4; פתרון משוואות חילוק (X / a = b) — תרגיל 5; בדיקת פתרון של משוואה (הצבה) — תרגיל 6; משוואות דו-שלביות (a * X + b = c) — תרגיל 7; תרגום בעיות מילוליות למשוואה של שלב אחד — תרגיל 8; תרגום בעיות מילוליות למשוואה דו-שלבית — תרגיל 9; אתגר פרויקט קניית הציוד למסיבת הכיתה! — תרגיל 10","0","","no","0","","","yes","6a4629024e15f3328d5d9e18"
"","","","משוואות - מבוא","לימוד","מפורסם","10","מוטיבציה ולמידה ראשונית של מושג המשוואה והנעלם X — תרגיל 1; פתרון משוואות חיבור (X + a = b) — תרגיל 2; פתרון משוואות חיסור (X - a = b) — תרגיל 3; פתרון משוואות כפל (a * X = b) — תרגיל 4; פתרון משוואות חילוק (X / a = b) — תרגיל 5; בדיקת פתרון של משוואה (הצבה) — תרגיל 6; משוואות דו-שלביות (a * X + b = c) — תרגיל 7; תרגום בעיות מילוליות למשוואה של שלב אחד — תרגיל 8; תרגום בעיות מילוליות למשוואה דו-שלבית — תרגיל 9; אתגר פרויקט קניית הציוד למסיבת הכיתה! — תרגיל 10","0","","no","0","","","yes","6a688d6a90e1ad0cfe0c85fd"
